,merchant_abn,tags1,tags2,tags3,sum(dollar_value),count(1),avg(merchant_fraud)
2261,66858208767,"[gift, card, novelty, and souvenir shops]",b,3.46,30413.11101419689,553,
2262,58825694998,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",a,6.34,69609.2589959302,554,
2263,66979924731,"[opticians, optical goods, and eyeglasses]",b,3.11,80894.26275633191,554,
2264,75975626029,"[gift, card, novelty, and souvenir shops]",c,2.91,48813.73800238657,554,
2265,56829863713,"[computers, computer peripheral equipment, and software]",a,6.69,222922.01149184167,555,
2266,10279061213,"[computer programming , data processing, and integrated systems design services]",a,5.71,166058.19172755213,555,
2267,87380473696,"[cable, satellite, and other pay television and radio services]",c,2.54,33751.406083986134,556,
2268,54331336835,"[watch, clock,  and jewelry repair shops]",a,6.78,33793.52254573478,557,
2269,48640772679,"[computer programming , data processing, and integrated systems design services]",a,6.85,58144.9884111366,557,
2270,38672941140,"[lawn and garden supply outlets, including nurseries]",a,6.4,943048.4008371118,559,
2271,70879262618,"[books, periodicals, and newspapers]",a,5.77,188423.22067068255,559,
2272,90918180829,"[jewelry, watch, clock, and silverware shops]",c,2.62,5683135.042278277,562,35.575279662617376
2273,46145508777,"[music shops - musical instruments, pianos, and sheet music]",a,6.57,584731.803183816,563,
2274,18716225872,"[books, periodicals, and newspapers]",a,6.87,207516.44928241527,564,
2275,46887242827,"[equipment, tool, furniture, and appliance rent al and leasing]",c,2.43,712961.1152748608,565,
2276,71361928741,[telecom],b,3.12,1044449.9605075361,567,
2277,64278053738,"[books, periodicals, and newspapers]",a,6.46,181233.23603711696,569,
2278,15446964877,"[watch, clock, and jewelry repair shops]",b,3.54,87063.80792230323,570,
2279,38086864545,[health and beauty spas],a,6.63,36842.080825566256,571,
2280,50600353536,"[lawn and garden supply outlets, including nurseries]",b,4.04,136739.3699946639,571,
2281,79925938654,[tent and awning shops],a,6.42,15352.352492471804,572,
2282,67868675953,"[cable, satellite, and other pay television and radio services]",a,6.42,31668.580230944524,573,
2283,94547309480,[bicycle shops - sales and service],c,2.66,86758.74415391144,574,
2284,37097551567,[motor vehicle supplies and new parts],c,2.71,154004.2014752767,575,
2285,41489552788,"[lawn and garden supply outlets, including nurseries]",a,6.02,58233.28466357942,576,
2286,96505481738,[artist supply and craft shops],a,6.02,171477.26561543415,577,
2287,45785438987,[tent and awning shops],b,4.95,519402.0919621246,577,
2288,75720304166,"[cable, satellite, and other pay television and radio services]",a,6.51,44868.54430167646,578,
2289,86305947527,"[lawn and garden supply outlets, including nurseries]",c,2.72,185984.27479559218,579,
2290,35769589414,"[equipment, tool, furniture, and appliance rent al and leasing]",c,1.63,681346.5919057997,580,
2291,13272374672,"[digital goods: books, movies, music]",a,6.21,31533.542527878686,580,
2292,12888399565,[bicycle shops - sales and service],b,4.25,575095.5848041668,580,
2293,34437937876,"[watch,  clock, and jewelry repair shops]",a,6.27,34141.87057980964,581,
2294,87982653381,"[watch, clock, and jewelry repair shops]",c,1.6,83609.04459933497,581,
2295,49418428210,[tent and awning shops],c,1.58,644224.9922430193,582,
2296,41108543298,"[florists supplies, nursery stock, and flowers]",b,4.82,164642.73234556123,583,
2297,65907027247,[shoe shops],a,6.26,240123.1509901674,584,
2298,65731681830,"[gift, card, novelty, and souvenir shops]",b,4.44,31996.21727649872,584,
2299,90625095939,"[computer programming , data processing, and integrated systems design services]",b,4.97,174305.40741304873,584,
2300,66818634899,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",a,6.91,1303699.597580621,585,
2301,97129028344,"[stationery, office supplies and printing and writing paper]",b,3.9,395337.03014263813,586,
2302,96435855846,"[computers, computer peripheral equipment, and software]",c,2.49,293582.8029941055,587,
2303,91455531890,[shoe shops],b,4.08,250210.19256909037,588,
2304,50913027463,"[lawn and garden supply outlets, including nurseries]",b,3.55,1193313.8228542767,591,
2305,87817449611,[health and beauty spas],c,1.74,116248.6645541934,592,
2306,73227776133,[motor vehicle supplies and new parts],a,5.97,229099.22949717045,593,
2307,73221370757,"[opticians, optical goods, and eyeglasses]",a,6.22,43768.97582428761,594,
2308,66983698186,"[books, periodicals, and newspapers]",c,1.64,246881.70061708195,595,
2309,46007761675,"[computers, computer peripheral equipment, and software]",a,5.72,177886.59440739258,595,
2310,13120157976,"[antique shops - sales, repairs, and restoration services]",a,6.83,124024.56379638214,596,
2311,81464461997,[artist supply and craft shops],a,6.4,186817.75244490584,597,
2312,94609427687,"[antique shops - sales, repairs, and restoration services]",c,1.95,85641.1772527424,599,
2313,33043043175,"[hobby, toy and game shops]",c,1.73,23591.848038030188,600,
2314,93439438419,[shoe shops],a,5.9,199101.40463036703,602,
2315,63214122543,"[hobby, toy and game shops]",a,6.2,608601.4073696611,603,
2316,31607615186,"[watch, clock, and jewelry repair shops]",a,5.62,68277.96273783485,604,
2317,66149479735,"[music shops - musical instruments, pianos, and sheet music]",b,5.08,23328.179233318187,605,
2318,17208085375,[art dealers and galleries],b,3.21,763692.3675976568,605,
2319,31867263249,[shoe shops],b,4.46,46952.19170659315,606,
2320,25125950126,[bicycle shops - sales and service],c,2.9,75704.48818933922,606,
2321,20334248803,[bicycle shops - sales and service],c,1.89,782950.1915898555,607,
2322,67810757628,"[hobby, toy and game shops]",b,4.23,951286.9273485134,607,
2323,62483383956,[motor vehicle supplies and new parts],a,6.27,1315934.6218567323,607,
2324,53778690950,[tent and awning shops],b,3.5,402481.3449608192,609,
2325,15422452671,"[hobby, toy and game shops]",b,5.01,57825.12407874458,609,
2326,46062822745,"[watch, clock, and jewelry repair shops]",b,4.82,35292.93798471405,611,
2327,67853562563,"[computer programming , data processing, and integrated systems design services]",b,3.11,180178.74524645234,613,
2328,33998551054,"[watch, clock, and jewelry repair shops]",a,5.74,34091.785180602106,614,
2329,55670302206,[tent and awning shops],c,2.15,17752.74683223154,615,
2330,53339073841,"[computers, computer peripheral equipment, and software]",a,6.72,243445.54736435035,617,
2331,80191930269,"[computer programming , data processing, and integrated systems design services]",b,3.68,157701.65056132217,617,
2332,88630093420,[shoe shops],a,6.3,200762.34989458133,618,
2333,99478391356,"[equipment, tool, furniture, and appliance rent al and leasing]",c,1.52,1120540.1492502496,621,
2334,73205504863,"[digital goods: books, movies, music]",e,0.17,43725.27631248874,622,
2335,51043338345,[artist supply and craft shops],c,2.09,460855.61797256186,622,
2336,36861014911,"[gift, card, novelty, and souvenir shops]",c,2.04,44848.73610833575,623,
2337,78774961599,"[digital goods: books, movies, music]",c,3.02,44314.52139547191,624,
2338,25627894706,"[computers, computer peripheral equipment, and software]",a,6.85,249393.1838889395,624,
2339,33099767595,[shoe shops],a,5.8,28914.530635611212,626,
2340,80556041042,"[digital goods: books, movies, music]",a,6.67,21756.751517864253,627,
2341,26569358936,[artist supply and craft shops],a,6.54,388710.43942389364,628,
2342,40490618895,"[gift, card, novelty, and souvenir shops]",a,6.92,61409.17951979704,629,
2343,34516414355,"[florists supplies, nursery stock, and flowers]",b,3.11,231550.15884574963,630,
2344,56439821700,"[computer programming , data processing, and integrated systems design services]",d,1.24,158865.38600413548,631,
2345,89153112408,"[computer programming , data processing, and integrated systems design services]",a,6.9,154301.45523154308,633,
2346,32772607667,"[digital goods: books, movies, music]",b,4.17,66061.69821039018,633,
2347,30822803386,"[cable, satellite, and other pay television and radio services]",a,5.57,48967.78416128841,634,
2348,13086571368,"[computer programming , data processing, and integrated systems design services]",c,1.88,127167.47075078769,635,
2349,66066213362,"[stationery, office supplies and printing and writing paper]",a,6.5,220386.8622777016,636,
2350,97259357542,[shoe shops],a,6.89,46894.93218976383,636,
2351,18904790666,"[florists supplies, nursery stock, and flowers]",c,1.71,241978.00510802618,637,
2352,34973148717,[motor vehicle supplies and new parts],a,5.52,197761.8062877916,638,
2353,95935115082,"[music shops - musical instruments, pianos, and sheet music]",c,2.55,59336.160101283735,640,
2354,90459292204,"[lawn and garden supply outlets, including nurseries]",c,1.91,141464.09047806697,642,
2355,80381533940,"[hobby, toy and game shops]",b,3.3,1111539.812974396,643,
2356,81579058108,"[cable, satellite, and other pay television and radio services]",a,6.21,39781.945271409364,643,
2357,58966366292,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",d,0.57,1279754.1160858579,647,
2358,44659323510,"[lawn and garden supply outlets, including nurseries]",a,5.53,999437.9443749223,647,
2359,28339332365,"[music shops - musical instruments, pianos, and sheet music]",a,5.82,220622.47849084277,647,
2360,39220770748,"[digital goods: books, movies, music]",a,5.54,24580.26884794362,652,
2361,43611981873,"[computer programming , data processing, and integrated systems design services]",e,0.3,165286.42897989086,653,
2362,84131378699,[health and beauty spas],a,6.1,249701.8406400965,656,
2363,29859203033,"[gift, card, novelty, and souvenir shops]",b,4.33,37079.78684819882,659,
2364,11961681734,[health and beauty spas],a,6.46,186154.33596147504,664,
2365,38721857169,"[gift, card, novelty, and souvenir shops]",a,6.13,37161.01635536146,665,
2366,10385250025,"[computers, computer peripheral  equipment, and software]",a,5.54,334918.458591324,667,
2367,70737217173,"[cable, satellite, and other pay television and radio services]",b,4.68,40161.20804345365,668,
2368,20450624188,"[watch, clock, and jewelry repair shops]",b,3.59,11634.601334364184,671,
2369,57079678065,"[digital goods: books, movies, music]",e,0.18,22761.923560397518,672,
2370,87211363921,"[gift, card, novelty, and souvenir shops]",d,0.67,37828.137644093375,673,
2371,10530696903,"[books, periodicals, and newspapers]",a,6.46,285399.46303276403,675,
2372,54687916328,[bicycle shops - sales and service],c,3.03,353799.2253506173,682,
2373,73500416211,"[computers, computer peripheral equipment, and software]",b,4.61,141489.90458121442,682,
2374,97593245639,"[hobby, toy and game shops]",c,1.76,722469.7339592781,684,
2375,96794593428,"[cable, satellite, and other pay television and radio services]",a,5.75,40439.23499994693,685,
2376,21204719156,"[hobby, toy and game shops]",b,4.18,46473.06337959565,685,
2377,64423487782,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",a,6.44,119324.63331226892,686,
2378,28124275236,"[cable, satellite, and other pay television and radio services]",c,2.69,80757.4131980912,687,
2379,40305723628,"[computer programming , data processing, and integrated systems design services]",a,7.0,96787.16693522135,688,
2380,25867961009,"[digital goods: books, movies, music]",c,2.02,34615.09600201676,688,
2381,17559476022,"[stationery, office supplies and printing and writing paper]",a,6.54,164648.78056397394,688,
2382,51094717964,"[books, periodicals, and newspapers]",a,5.62,245677.72827061705,690,
2383,57540672941,[bicycle shops - sales and service],b,4.71,553680.9803383776,691,
2384,40215552134,[artist supply and craft shops],a,6.36,513918.58882173715,691,
2385,42876620841,[shoe shops],c,1.98,220435.37997024212,692,
2386,24830778398,[tent and awning shops],a,6.5,23516.794514841156,692,
2387,33344911835,"[florists supplies, nursery stock, and flowers]",a,5.58,230626.33962483366,693,
2388,60090918663,[shoe shops],c,2.99,114817.98084299246,695,
2389,45322831450,[bicycle shops - sales and service],a,6.96,720882.7781827805,695,
2390,62818707868,[tent and awning shops],a,5.74,801972.8206711913,695,
2391,12899341959,[bicycle shops - sales and service],b,3.81,547746.1377975582,696,
2392,39542524740,"[digital goods: books, movies, music]",a,6.51,37702.301515821615,698,
2393,20349182689,"[music shops - musical instruments, pianos, and sheet music]",a,6.3,247288.55152906518,700,
2394,26974881830,"[cable, satellite, and other pay television and radio services]",a,6.03,40536.00988940389,700,
2395,38074504441,"[watch, clock, and jewelry repair shops]",c,1.5,36440.63984051496,701,
2396,46389689213,[tent and awning shops],c,1.62,771473.3078893984,703,
2397,90188095187,[shoe shops],c,2.99,350425.1362870012,703,
2398,46969224554,"[stationery, office supplies and printing and writing paper]",b,3.64,177709.31471580671,704,
2399,17465489150,"[gift, card, novelty, and souvenir shops]",b,3.79,25412.644653405696,704,
2400,74719827885,"[books, periodicals, and newspapers]",b,3.91,233780.47298260633,704,
2401,18883136194,"[lawn and garden supply outlets, including nurseries]",a,6.93,1390916.3594899212,704,
2402,19455998870,[shoe shops],e,0.42,351371.78477678646,707,
2403,39929271871,"[cable, satellite, and other pay television and radio services]",b,3.75,26215.699878635063,709,
2404,54702673300,"[equipment, tool, furniture, and appliance rent al and leasing]",c,2.46,855879.6853953962,710,
2405,62100554322,"[books, periodicals, and newspapers]",a,6.28,227963.4740795954,712,
2406,15612785317,"[furniture, home furnishings and equipment shops, and  manufacturers, except appliances]",a,6.99,119582.69610329915,712,
2407,62015733331,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",b,3.78,135301.61673369858,713,
2408,24179472533,[bicycle shops - sales and service],a,5.65,368843.9812015051,713,
